Test at 17:52,,,,y = 2E-10x3 - 2E-06x2 + 0.0058x + 49.68
21,52,16415003,04:33:35.3,
21,52,16420003,04:33:40.3,
21,52,16425004,04:33:45.4,
21,52,16430004,04:33:50.4,
21,52,16435003,04:33:55.3,
21,52,16440003,04:34:00.3,
21,52,16445003,04:34:05.3,
21,52,16450003,04:34:10.3,
21,52,16455003,04:34:15.3,
21,52,16460007,04:34:20.7,
21,52,16465003,04:34:25.3,
21,52,16470003,04:34:30.3,
21,52,16475003,04:34:35.3,
21,52,16480003,04:34:40.3,
21,52,16485003,04:34:45.3,
21,52,16490003,04:34:50.3,
21,52,16495003,04:34:55.3,
21,53,16500003,04:35:00.3,
21,52,16505004,04:35:05.4,
21,52,16510003,04:35:10.3,
21,52,16515003,04:35:15.3,
21,52,16520003,04:35:20.3,
21,52,16525003,04:35:25.3,
21,52,16530003,04:35:30.3,
21,52,16535003,04:35:35.3,
21,52,16540003,04:35:40.3,
21,52,16545003,04:35:45.3,
21,52,16550003,04:35:50.3,
21,52,16555003,04:35:55.3,
21,52,16560003,04:36:00.3,
21,52,16565003,04:36:05.3,
21,52,16570003,04:36:10.3,
21,52,16575003,04:36:15.3,
21,52,16580003,04:36:20.3,
21,52,16585004,04:36:25.4,
21,52,16590003,04:36:30.3,
21,52,16595003,04:36:35.3,
21,52,16600003,04:36:40.3,
21,52,16605004,04:36:45.4,
21,52,16610003,04:36:50.3,
21,52,16615003,04:36:55.3,
21,52,16620003,04:37:00.3,
21,52,16625003,04:37:05.3,
21,52,16630003,04:37:10.3,
21,52,16635003,04:37:15.3,
21,52,16640003,04:37:20.3,
21,52,16645003,04:37:25.3,
21,52,16650003,04:37:30.3,
21,52,16655003,04:37:35.3,
21,52,16660003,04:37:40.3,
21,52,16665004,04:37:45.4,
21,52,16670003,04:37:50.3,
21,52,16675003,04:37:55.3,
21,52,16680003,04:38:00.3,
21,52,16685003,04:38:05.3,
21,52,16690003,04:38:10.3,
21,52,16695003,04:38:15.3,
21,52,16700003,04:38:20.3,
21,52,16705003,04:38:25.3,
21,52,16710003,04:38:30.3,
21,52,16715003,04:38:35.3,
21,52,16720003,04:38:40.3,
21,52,16725003,04:38:45.3,
21,52,16730003,04:38:50.3,
21,52,16735003,04:38:55.3,
21,52,16740003,04:39:00.3,
21,52,16745004,04:39:05.4,
21,52,16750003,04:39:10.3,
21,52,16755003,04:39:15.3,
21,52,16760003,04:39:20.3,
21,52,16765003,04:39:25.3,
21,52,16770003,04:39:30.3,
21,52,16775003,04:39:35.3,
21,52,16780003,04:39:40.3,
21,52,16785003,04:39:45.3,
21,52,16790003,04:39:50.3,
21,52,16795003,04:39:55.3,
21,52,16800003,04:40:00.3,
21,52,16805003,04:40:05.3,
21,52,16810003,04:40:10.3,
21,52,16815003,04:40:15.3,
21,52,16820003,04:40:20.3,
21,52,16825004,04:40:25.4,
21,52,16830003,04:40:30.3,
21,52,16835003,04:40:35.3,
21,52,16840003,04:40:40.3,
21,52,16845003,04:40:45.3,
21,52,16850003,04:40:50.3,
21,52,16855003,04:40:55.3,
21,52,16860003,04:41:00.3,
21,52,16865003,04:41:05.3,
21,52,16870003,04:41:10.3,
21,52,16875003,04:41:15.3,
21,52,16880003,04:41:20.3,
21,52,16885003,04:41:25.3,
21,52,16890003,04:41:30.3,
21,52,16895003,04:41:35.3,
21,52,16900003,04:41:40.3,
21,52,16905004,04:41:45.4,
21,52,16910003,04:41:50.3,
21,52,16915003,04:41:55.3,
21,52,16920003,04:42:00.3,
21,52,16925003,04:42:05.3,
21,52,16930003,04:42:10.3,
21,52,16935003,04:42:15.3,
21,52,16940003,04:42:20.3,
21,52,16945003,04:42:25.3,
21,52,16950003,04:42:30.3,
21,52,16955003,04:42:35.3,
21,52,16960005,04:42:40.5,
21,52,16965003,04:42:45.3,
21,52,16970003,04:42:50.3,
21,52,16975003,04:42:55.3,
21,52,16980003,04:43:00.3,
21,52,16985004,04:43:05.4,
21,52,16990003,04:43:10.3,
21,52,16995003,04:43:15.3,
21,52,17000003,04:43:20.3,
21,52,17005003,04:43:25.3,
21,52,17010003,04:43:30.3,
21,52,17015003,04:43:35.3,
21,52,17020003,04:43:40.3,
21,52,17025003,04:43:45.3,
21,52,17030003,04:43:50.3,
21,52,17035003,04:43:55.3,
21,52,17040003,04:44:00.3,
21,52,17045003,04:44:05.3,
21,52,17050003,04:44:10.3,
21,52,17055003,04:44:15.3,
21,52,17060003,04:44:20.3,
21,52,17065004,04:44:25.4,
21,52,17070003,04:44:30.3,
21,52,17075003,04:44:35.3,
21,52,17080003,04:44:40.3,
21,52,17085003,04:44:45.3,
21,52,17090003,04:44:50.3,
21,52,17095003,04:44:55.3,
21,52,17100003,04:45:00.3,
21,52,17105003,04:45:05.3,
21,52,17110003,04:45:10.3,
21,52,17115003,04:45:15.3,
21,52,17120003,04:45:20.3,
21,52,17125003,04:45:25.3,
21,52,17130003,04:45:30.3,
21,52,17135003,04:45:35.3,
21,52,17140003,04:45:40.3,
21,52,17145004,04:45:45.4,
21,52,17150003,04:45:50.3,
21,52,17155003,04:45:55.3,
21,52,17160003,04:46:00.3,
21,52,17165003,04:46:05.3,
21,52,17170003,04:46:10.3,
21,52,17175003,04:46:15.3,
21,52,17180003,04:46:20.3,
21,52,17185003,04:46:25.3,
21,52,17190003,04:46:30.3,
21,52,17195003,04:46:35.3,
21,52,17200003,04:46:40.3,
21,52,17205003,04:46:45.3,
21,52,17210003,04:46:50.3,
21,52,17215003,04:46:55.3,
21,52,17220003,04:47:00.3,
21,52,17225004,04:47:05.4,
21,52,17230003,04:47:10.3,
21,52,17235003,04:47:15.3,
21,52,17240003,04:47:20.3,
21,52,17245003,04:47:25.3,
21,52,17250003,04:47:30.3,
21,52,17255003,04:47:35.3,
21,52,17260003,04:47:40.3,
21,52,17265003,04:47:45.3,
21,52,17270003,04:47:50.3,
21,52,17275003,04:47:55.3,
21,52,17280003,04:48:00.3,
21,52,17285003,04:48:05.3,
21,52,17290003,04:48:10.3,
21,52,17295003,04:48:15.3,
21,52,17300003,04:48:20.3,
21,52,17305004,04:48:25.4,
21,52,17310003,04:48:30.3,
21,52,17315003,04:48:35.3,
21,52,17320003,04:48:40.3,
21,52,17325003,04:48:45.3,
21,52,17330003,04:48:50.3,
21,52,17335003,04:48:55.3,
21,52,17340003,04:49:00.3,
21,52,17345003,04:49:05.3,
21,52,17350003,04:49:10.3,
21,52,17355003,04:49:15.3,
21,52,17360003,04:49:20.3,
21,52,17365003,04:49:25.3,
21,52,17370003,04:49:30.3,
21,52,17375003,04:49:35.3,
21,52,17380003,04:49:40.3,
21,52,17385004,04:49:45.4,
21,52,17390009,04:49:50.9,
21,52,17395003,04:49:55.3,
21,52,17400003,04:50:00.3,
21,52,17405003,04:50:05.3,
21,52,17410003,04:50:10.3,
21,52,17415003,04:50:15.3,
21,52,17420003,04:50:20.3,
21,52,17425003,04:50:25.3,
21,52,17430003,04:50:30.3,
21,52,17435003,04:50:35.3,
21,52,17440003,04:50:40.3,
21,52,17445003,04:50:45.3,
21,52,17450003,04:50:50.3,
21,52,17455003,04:50:55.3,
21,52,17460003,04:51:00.3,
21,52,17465004,04:51:05.4,
21,52,17470003,04:51:10.3,
21,52,17475003,04:51:15.3,
21,52,17480003,04:51:20.3,
21,52,17485003,04:51:25.3,
21,52,17490003,04:51:30.3,
21,52,17495003,04:51:35.3,
21,52,17500003,04:51:40.3,
21,52,17505003,04:51:45.3,
21,52,17510003,04:51:50.3,
21,52,17515003,04:51:55.3,
21,52,17520003,04:52:00.3,
21,52,17525003,04:52:05.3,
21,52,17530003,04:52:10.3,
21,52,17535003,04:52:15.3,
21,52,17540003,04:52:20.3,
21,52,17545004,04:52:25.4,
21,52,17550003,04:52:30.3,
21,52,17555003,04:52:35.3,
21,52,17560003,04:52:40.3,
21,52,17565003,04:52:45.3,
21,52,17570003,04:52:50.3,
21,52,17575003,04:52:55.3,
21,52,17580003,04:53:00.3,
21,52,17585003,04:53:05.3,
21,52,17590003,04:53:10.3,
21,52,17595003,04:53:15.3,
21,52,17600003,04:53:20.3,
21,52,17605006,04:53:25.6,
21,52,17610003,04:53:30.3,
21,52,17615003,04:53:35.3,
21,52,17620003,04:53:40.3,
21,52,17625004,04:53:45.4,
21,52,17630003,04:53:50.3,
21,52,17635003,04:53:55.3,
21,52,17640003,04:54:00.3,
21,52,17645003,04:54:05.3,
21,52,17650003,04:54:10.3,
21,52,17655003,04:54:15.3,
21,52,17660003,04:54:20.3,
21,52,17665003,04:54:25.3,
21,52,17670003,04:54:30.3,
21,52,17675003,04:54:35.3,
21,52,17680003,04:54:40.3,
21,52,17685003,04:54:45.3,
21,52,17690003,04:54:50.3,
21,52,17695003,04:54:55.3,
21,52,17700003,04:55:00.3,
21,52,17705004,04:55:05.4,
21,52,17710003,04:55:10.3,
21,52,17715003,04:55:15.3,
21,52,17720003,04:55:20.3,
21,52,17725003,04:55:25.3,
21,52,17730003,04:55:30.3,
21,52,17735003,04:55:35.3,
21,52,17740003,04:55:40.3,
21,52,17745003,04:55:45.3,
21,52,17750003,04:55:50.3,
21,52,17755003,04:55:55.3,
21,52,17760003,04:56:00.3,
21,52,17765003,04:56:05.3,
21,52,17770003,04:56:10.3,
21,52,17775003,04:56:15.3,
21,52,17780003,04:56:20.3,
21,52,17785004,04:56:25.4,
21,52,17790003,04:56:30.3,
21,52,17795003,04:56:35.3,
21,52,17800003,04:56:40.3,
21,52,17805003,04:56:45.3,
21,52,17810003,04:56:50.3,
21,52,17815003,04:56:55.3,
21,52,17820003,04:57:00.3,
21,52,17825003,04:57:05.3,
21,52,17830003,04:57:10.3,
21,52,17835003,04:57:15.3,
21,52,17840003,04:57:20.3,
21,52,17845003,04:57:25.3,
21,52,17850003,04:57:30.3,
21,52,17855003,04:57:35.3,
21,52,17860003,04:57:40.3,
21,52,17865004,04:57:45.4,
21,52,17870003,04:57:50.3,
21,52,17875003,04:57:55.3,
21,52,17880003,04:58:00.3,
21,52,17885003,04:58:05.3,
21,52,17890006,04:58:10.6,
21,52,17895003,04:58:15.3,
21,52,17900003,04:58:20.3,
21,52,17905003,04:58:25.3,
21,52,17910003,04:58:30.3,
21,52,17915003,04:58:35.3,
21,52,17920003,04:58:40.3,
21,52,17925003,04:58:45.3,
21,52,17930003,04:58:50.3,
21,52,17935003,04:58:55.3,
21,52,17940003,04:59:00.3,
21,52,17945004,04:59:05.4,
21,52,17950003,04:59:10.3,
21,52,17955003,04:59:15.3,
21,52,17960003,04:59:20.3,
21,52,17965003,04:59:25.3,
21,52,17970003,04:59:30.3,
21,52,17975003,04:59:35.3,
21,52,17980003,04:59:40.3,
21,52,17985003,04:59:45.3,
21,52,17990003,04:59:50.3,
21,52,17995003,04:59:55.3,
21,52,18000003,05:00:00.3,
21,52,18005003,05:00:05.3,
21,52,18010003,05:00:10.3,
21,52,18015003,05:00:15.3,
21,52,18020003,05:00:20.3,
21,52,18025004,05:00:25.4,
21,52,18030003,05:00:30.3,
21,52,18035003,05:00:35.3,
21,52,18040003,05:00:40.3,
21,52,18045003,05:00:45.3,
21,52,18050003,05:00:50.3,
21,52,18055003,05:00:55.3,
21,52,18060003,05:01:00.3,
21,52,18065003,05:01:05.3,
21,52,18070003,05:01:10.3,
21,52,18075003,05:01:15.3,
21,52,18080003,05:01:20.3,
21,52,18085003,05:01:25.3,
21,52,18090003,05:01:30.3,
21,52,18095003,05:01:35.3,
21,52,18100003,05:01:40.3,
21,52,18105004,05:01:45.4,
21,52,18110003,05:01:50.3,
21,52,18115003,05:01:55.3,
21,52,18120003,05:02:00.3,
21,52,18125003,05:02:05.3,
21,52,18130003,05:02:10.3,
21,52,18135003,05:02:15.3,
21,52,18140003,05:02:20.3,
21,52,18145003,05:02:25.3,
21,52,18150003,05:02:30.3,
21,52,18155003,05:02:35.3,
21,52,18160003,05:02:40.3,
21,52,18165003,05:02:45.3,
21,52,18170003,05:02:50.3,
21,52,18175008,05:02:55.8,
21,52,18180003,05:03:00.3,
21,52,18185004,05:03:05.4,
21,52,18190003,05:03:10.3,
21,52,18195003,05:03:15.3,
21,52,18200003,05:03:20.3,
21,52,18205003,05:03:25.3,
21,52,18210003,05:03:30.3,
21,52,18215003,05:03:35.3,
21,52,18220003,05:03:40.3,
21,52,18225003,05:03:45.3,
21,52,18230003,05:03:50.3,
21,52,18235003,05:03:55.3,
21,52,18240003,05:04:00.3,
21,52,18245003,05:04:05.3,
21,52,18250003,05:04:10.3,
21,52,18255003,05:04:15.3,
21,52,18260003,05:04:20.3,
21,52,18265004,05:04:25.4,
21,52,18270003,05:04:30.3,
21,52,18275003,05:04:35.3,
21,52,18280003,05:04:40.3,
21,52,18285003,05:04:45.3,
21,52,18290003,05:04:50.3,
21,52,18295003,05:04:55.3,
21,52,18300003,05:05:00.3,
21,52,18305003,05:05:05.3,
21,52,18310003,05:05:10.3,
21,52,18315003,05:05:15.3,
21,52,18320003,05:05:20.3,
21,52,18325003,05:05:25.3,
21,52,18330003,05:05:30.3,
21,52,18335003,05:05:35.3,
21,52,18340004,05:05:40.4,
21,52,18345004,05:05:45.4,
21,52,18350003,05:05:50.3,
21,52,18355003,05:05:55.3,
21,52,18360003,05:06:00.3,
21,52,18365003,05:06:05.3,
21,52,18370003,05:06:10.3,
21,52,18375003,05:06:15.3,
21,52,18380003,05:06:20.3,
21,52,18385003,05:06:25.3,
21,52,18390003,05:06:30.3,
21,52,18395003,05:06:35.3,
21,52,18400003,05:06:40.3,
21,52,18405003,05:06:45.3,
21,52,18410003,05:06:50.3,
21,52,18415003,05:06:55.3,
21,52,18420003,05:07:00.3,
21,52,18425004,05:07:05.4,
21,52,18430003,05:07:10.3,
21,52,18435003,05:07:15.3,
21,52,18440003,05:07:20.3,
21,52,18445003,05:07:25.3,
21,52,18450003,05:07:30.3,
21,52,18455003,05:07:35.3,
21,52,18460003,05:07:40.3,
21,52,18465003,05:07:45.3,
21,52,18470003,05:07:50.3,
21,52,18475003,05:07:55.3,
21,52,18480003,05:08:00.3,
21,52,18485003,05:08:05.3,
21,52,18490003,05:08:10.3,
21,52,18495003,05:08:15.3,
21,52,18500003,05:08:20.3,
21,52,18505004,05:08:25.4,
21,52,18510003,05:08:30.3,
21,52,18515003,05:08:35.3,
21,52,18520003,05:08:40.3,
21,52,18525003,05:08:45.3,
21,52,18530003,05:08:50.3,
21,52,18535003,05:08:55.3,
21,52,18540003,05:09:00.3,
21,52,18545003,05:09:05.3,
21,52,18550003,05:09:10.3,
21,52,18555003,05:09:15.3,
21,52,18560003,05:09:20.3,
21,52,18565003,05:09:25.3,
21,52,18570003,05:09:30.3,
21,52,18575003,05:09:35.3,
21,52,18580003,05:09:40.3,
21,52,18585004,05:09:45.4,
21,52,18590003,05:09:50.3,
21,52,18595003,05:09:55.3,
21,52,18600003,05:10:00.3,
21,52,18605003,05:10:05.3,
21,52,18610003,05:10:10.3,
21,52,18615003,05:10:15.3,
21,52,18620003,05:10:20.3,
21,51,18625003,05:10:25.3,
21,51,18630003,05:10:30.3,
21,52,18635003,05:10:35.3,
21,52,18640003,05:10:40.3,
21,51,18645003,05:10:45.3,
21,52,18650003,05:10:50.3,
21,51,18655003,05:10:55.3,
21,52,18660003,05:11:00.3,
21,51,18665004,05:11:05.4,
21,52,18670003,05:11:10.3,
21,52,18675004,05:11:15.4,
21,52,18680003,05:11:20.3,
21,51,18685003,05:11:25.3,
21,51,18690003,05:11:30.3,
21,52,18695003,05:11:35.3,
21,52,18700003,05:11:40.3,
21,51,18705003,05:11:45.3,
21,52,18710003,05:11:50.3,
21,51,18715003,05:11:55.3,
21,51,18720003,05:12:00.3,
21,51,18725003,05:12:05.3,
21,51,18730003,05:12:10.3,
21,51,18735003,05:12:15.3,
21,52,18740003,05:12:20.3,
21,51,18745004,05:12:25.4,
21,51,18750003,05:12:30.3,
21,51,18755003,05:12:35.3,
21,51,18760004,05:12:40.4,
21,51,18765003,05:12:45.3,
21,51,18770004,05:12:50.4,
21,51,18775003,05:12:55.3,
21,51,18780003,05:13:00.3,
21,51,18785003,05:13:05.3,
21,51,18790003,05:13:10.3,
21,51,18795003,05:13:15.3,
21,51,18800003,05:13:20.3,
21,51,18805003,05:13:25.3,
21,51,18810003,05:13:30.3,
21,51,18815003,05:13:35.3,
21,51,18820005,05:13:40.5,
21,51,18825004,05:13:45.4,
21,51,18830003,05:13:50.3,
21,51,18835003,05:13:55.3,
21,51,18840003,05:14:00.3,
21,51,18845003,05:14:05.3,
21,51,18850003,05:14:10.3,
21,51,18855003,05:14:15.3,
21,51,18860003,05:14:20.3,
21,51,18865003,05:14:25.3,
21,51,18870003,05:14:30.3,
21,51,18875003,05:14:35.3,
21,51,18880003,05:14:40.3,
21,51,18885003,05:14:45.3,
21,51,18890003,05:14:50.3,
21,51,18895003,05:14:55.3,
21,51,18900003,05:15:00.3,
21,51,18905004,05:15:05.4,
21,51,18910003,05:15:10.3,
21,51,18915003,05:15:15.3,
21,51,18920003,05:15:20.3,
21,51,18925003,05:15:25.3,
21,51,18930003,05:15:30.3,
21,51,18935003,05:15:35.3,
21,51,18940003,05:15:40.3,
21,51,18945003,05:15:45.3,
21,51,18950003,05:15:50.3,
21,51,18955003,05:15:55.3,
21,51,18960003,05:16:00.3,
21,51,18965003,05:16:05.3,
21,51,18970003,05:16:10.3,
21,51,18975003,05:16:15.3,
21,51,18980003,05:16:20.3,
21,51,18985004,05:16:25.4,
21,51,18990003,05:16:30.3,
21,51,18995003,05:16:35.3,
21,51,19000003,05:16:40.3,
21,51,19005003,05:16:45.3,
21,51,19010003,05:16:50.3,
21,51,19015003,05:16:55.3,
21,51,19020003,05:17:00.3,
21,51,19025003,05:17:05.3,
21,51,19030003,05:17:10.3,
21,51,19035004,05:17:15.4,
21,51,19040003,05:17:20.3,
21,51,19045003,05:17:25.3,
21,51,19050003,05:17:30.3,
21,51,19055003,05:17:35.3,
21,51,19060003,05:17:40.3,
21,51,19065004,05:17:45.4,
21,52,19070003,05:17:50.3,
21,52,19075003,05:17:55.3,
21,52,19080003,05:18:00.3,
21,52,19085003,05:18:05.3,
21,52,19090003,05:18:10.3,
21,52,19095003,05:18:15.3,
21,51,19100003,05:18:20.3,
21,52,19105008,05:18:25.8,
21,52,19110003,05:18:30.3,
21,52,19115003,05:18:35.3,
21,51,19120003,05:18:40.3,
21,51,19125003,05:18:45.3,
21,52,19130003,05:18:50.3,
21,52,19135003,05:18:55.3,
21,51,19140003,05:19:00.3,
21,52,19145005,05:19:05.5,
21,51,19150004,05:19:10.4,
21,51,19155003,05:19:15.3,
21,51,19160003,05:19:20.3,
21,51,19165003,05:19:25.3,
21,51,19170003,05:19:30.3,
21,51,19175003,05:19:35.3,
21,51,19180003,05:19:40.3,
21,51,19185003,05:19:45.3,
21,51,19190003,05:19:50.3,
21,51,19195003,05:19:55.3,
21,51,19200003,05:20:00.3,
21,51,19205003,05:20:05.3,
21,51,19210003,05:20:10.3,
21,51,19215003,05:20:15.3,
21,51,19220003,05:20:20.3,
21,51,19225004,05:20:25.4,
21,51,19230003,05:20:30.3,
21,51,19235003,05:20:35.3,
21,51,19240003,05:20:40.3,
21,51,19245003,05:20:45.3,
21,51,19250003,05:20:50.3,
21,51,19255003,05:20:55.3,
21,51,19260003,05:21:00.3,
21,51,19265003,05:21:05.3,
21,51,19270003,05:21:10.3,
21,51,19275003,05:21:15.3,
21,51,19280003,05:21:20.3,
21,51,19285003,05:21:25.3,
21,51,19290003,05:21:30.3,
21,51,19295003,05:21:35.3,
21,51,19300003,05:21:40.3,
21,51,19305004,05:21:45.4,
21,51,19310003,05:21:50.3,
21,51,19315003,05:21:55.3,
21,51,19320003,05:22:00.3,
21,51,19325003,05:22:05.3,
21,51,19330003,05:22:10.3,
21,51,19335003,05:22:15.3,
21,51,19340003,05:22:20.3,
21,51,19345003,05:22:25.3,
21,51,19350003,05:22:30.3,
21,51,19355003,05:22:35.3,
21,51,19360003,05:22:40.3,
21,51,19365003,05:22:45.3,
21,51,19370003,05:22:50.3,
21,51,19375003,05:22:55.3,
21,51,19380003,05:23:00.3,
21,51,19385004,05:23:05.4,
21,51,19390003,05:23:10.3,
21,51,19395003,05:23:15.3,
21,51,19400003,05:23:20.3,
21,51,19405003,05:23:25.3,
21,51,19410003,05:23:30.3,
21,51,19415003,05:23:35.3,
21,51,19420003,05:23:40.3,
21,51,19425003,05:23:45.3,
21,51,19430003,05:23:50.3,
21,51,19435003,05:23:55.3,
21,51,19440003,05:24:00.3,
21,51,19445003,05:24:05.3,
21,51,19450003,05:24:10.3,
21,51,19455003,05:24:15.3,
21,51,19460003,05:24:20.3,
21,51,19465004,05:24:25.4,
21,51,19470003,05:24:30.3,
21,51,19475003,05:24:35.3,
21,51,19480003,05:24:40.3,
21,51,19485003,05:24:45.3,
21,51,19490003,05:24:50.3,
21,51,19495003,05:24:55.3,
21,51,19500003,05:25:00.3,
21,51,19505004,05:25:05.4,
21,51,19510003,05:25:10.3,
21,51,19515003,05:25:15.3,
21,51,19520003,05:25:20.3,
21,51,19525003,05:25:25.3,
21,51,19530004,05:25:30.4,
21,51,19535003,05:25:35.3,
21,51,19540003,05:25:40.3,
21,51,19545004,05:25:45.4,
21,51,19550003,05:25:50.3,
21,51,19555003,05:25:55.3,
21,51,19560003,05:26:00.3,
21,51,19565003,05:26:05.3,
21,51,19570003,05:26:10.3,
21,51,19575003,05:26:15.3,
21,51,19580003,05:26:20.3,
21,51,19585003,05:26:25.3,
21,51,19590003,05:26:30.3,
21,51,19595003,05:26:35.3,
21,51,19600003,05:26:40.3,
21,51,19605004,05:26:45.4,
21,51,19610003,05:26:50.3,
21,51,19615003,05:26:55.3,
21,51,19620003,05:27:00.3,
21,51,19625004,05:27:05.4,
21,51,19630003,05:27:10.3,
21,51,19635003,05:27:15.3,
21,51,19640003,05:27:20.3,
21,51,19645003,05:27:25.3,
21,51,19650003,05:27:30.3,
21,51,19655003,05:27:35.3,
21,51,19660003,05:27:40.3,
21,51,19665003,05:27:45.3,
21,51,19670003,05:27:50.3,
21,51,19675003,05:27:55.3,
21,51,19680003,05:28:00.3,
21,51,19685003,05:28:05.3,
21,51,19690003,05:28:10.3,
21,51,19695003,05:28:15.3,
21,51,19700004,05:28:20.4,
21,51,19705004,05:28:25.4,
21,51,19710003,05:28:30.3,
21,51,19715003,05:28:35.3,
21,51,19720003,05:28:40.3,
21,51,19725004,05:28:45.4,
21,51,19730003,05:28:50.3,
21,51,19735004,05:28:55.4,
21,51,19740003,05:29:00.3,
21,51,19745003,05:29:05.3,
21,51,19750003,05:29:10.3,
21,51,19755003,05:29:15.3,
21,51,19760003,05:29:20.3,
21,51,19765003,05:29:25.3,
21,51,19770003,05:29:30.3,
21,51,19775004,05:29:35.4,
21,51,19780003,05:29:40.3,
21,51,19785004,05:29:45.4,
21,51,19790003,05:29:50.3,
21,51,19795004,05:29:55.4,
21,51,19800003,05:30:00.3,
21,51,19805003,05:30:05.3,
21,51,19810003,05:30:10.3,
21,51,19815003,05:30:15.3,
21,51,19820004,05:30:20.4,
21,51,19825003,05:30:25.3,
21,51,19830004,05:30:30.4,
21,51,19835003,05:30:35.3,
21,51,19840003,05:30:40.3,
21,51,19845003,05:30:45.3,
21,51,19850003,05:30:50.3,
21,51,19855003,05:30:55.3,
21,51,19860003,05:31:00.3,
21,51,19865005,05:31:05.5,
21,51,19870003,05:31:10.3,
21,51,19875004,05:31:15.4,
21,51,19880003,05:31:20.3,
21,51,19885003,05:31:25.3,
21,51,19890003,05:31:30.3,
21,51,19895004,05:31:35.4,
21,51,19900003,05:31:40.3,
21,51,19905004,05:31:45.4,
21,51,19910003,05:31:50.3,
21,51,19915003,05:31:55.3,
21,51,19920003,05:32:00.3,
21,51,19925003,05:32:05.3,
21,51,19930003,05:32:10.3,
21,51,19935003,05:32:15.3,
21,51,19940003,05:32:20.3,
21,51,19945004,05:32:25.4,
21,51,19950003,05:32:30.3,
21,51,19955003,05:32:35.3,
21,51,19960003,05:32:40.3,
21,51,19965003,05:32:45.3,
21,51,19970003,05:32:50.3,
21,51,19975003,05:32:55.3,
21,51,19980003,05:33:00.3,
21,51,19985003,05:33:05.3,
21,51,19990003,05:33:10.3,
21,51,19995003,05:33:15.3,
21,51,20000003,05:33:20.3,
21,51,20005003,05:33:25.3,
21,51,20010003,05:33:30.3,
21,51,20015003,05:33:35.3,
21,51,20020003,05:33:40.3,
21,51,20025004,05:33:45.4,
21,51,20030003,05:33:50.3,
21,51,20035009,05:33:55.9,
21,51,20040003,05:34:00.3,
21,51,20045003,05:34:05.3,
21,51,20050003,05:34:10.3,
21,51,20055003,05:34:15.3,
21,51,20060003,05:34:20.3,
21,51,20065003,05:34:25.3,
21,51,20070003,05:34:30.3,
21,51,20075003,05:34:35.3,
21,51,20080003,05:34:40.3,
21,51,20085003,05:34:45.3,
21,51,20090003,05:34:50.3,
21,51,20095003,05:34:55.3,
21,51,20100003,05:35:00.3,
21,51,20105004,05:35:05.4,
21,51,20110003,05:35:10.3,
21,51,20115003,05:35:15.3,
21,51,20120003,05:35:20.3,
21,51,20125003,05:35:25.3,
21,51,20130003,05:35:30.3,
21,51,20135003,05:35:35.3,
21,51,20140003,05:35:40.3,
21,51,20145003,05:35:45.3,
21,51,20150003,05:35:50.3,
21,51,20155003,05:35:55.3,
21,51,20160003,05:36:00.3,
21,51,20165003,05:36:05.3,
21,51,20170003,05:36:10.3,
21,51,20175003,05:36:15.3,
21,51,20180003,05:36:20.3,
21,51,20185004,05:36:25.4,
21,51,20190003,05:36:30.3,
21,51,20195003,05:36:35.3,
21,51,20200003,05:36:40.3,
21,51,20205003,05:36:45.3,
21,51,20210003,05:36:50.3,
21,51,20215003,05:36:55.3,
21,51,20220003,05:37:00.3,
21,51,20225003,05:37:05.3,
21,51,20230003,05:37:10.3,
22,51,20235003,05:37:15.3,
21,51,20240003,05:37:20.3,
21,51,20245003,05:37:25.3,
21,51,20250005,05:37:30.5,
21,51,20255003,05:37:35.3,
21,51,20260003,05:37:40.3,
21,51,20265004,05:37:45.4,
21,51,20270003,05:37:50.3,
21,51,20275003,05:37:55.3,
21,51,20280003,05:38:00.3,
21,51,20285003,05:38:05.3,
21,51,20290003,05:38:10.3,
21,51,20295003,05:38:15.3,
21,51,20300003,05:38:20.3,
21,51,20305003,05:38:25.3,
21,51,20310003,05:38:30.3,
21,51,20315003,05:38:35.3,
21,51,20320003,05:38:40.3,
21,51,20325003,05:38:45.3,
21,51,20330003,05:38:50.3,
21,51,20335003,05:38:55.3,
21,51,20340003,05:39:00.3,
21,51,20345004,05:39:05.4,
21,51,20350003,05:39:10.3,
21,51,20355003,05:39:15.3,
21,51,20360003,05:39:20.3,
21,51,20365003,05:39:25.3,
21,51,20370003,05:39:30.3,
21,51,20375003,05:39:35.3,
21,51,20380003,05:39:40.3,
21,51,20385003,05:39:45.3,
21,51,20390003,05:39:50.3,
21,51,20395003,05:39:55.3,
21,51,20400003,05:40:00.3,
21,51,20405003,05:40:05.3,
21,51,20410003,05:40:10.3,
21,51,20415003,05:40:15.3,
21,51,20420003,05:40:20.3,
21,51,20425004,05:40:25.4,
21,51,20430003,05:40:30.3,
21,51,20435003,05:40:35.3,
21,51,20440003,05:40:40.3,
21,51,20445003,05:40:45.3,
21,51,20450003,05:40:50.3,
21,51,20455003,05:40:55.3,
21,51,20460003,05:41:00.3,
21,51,20465003,05:41:05.3,
21,51,20470003,05:41:10.3,
21,51,20475004,05:41:15.4,
21,51,20480003,05:41:20.3,
21,51,20485003,05:41:25.3,
21,51,20490003,05:41:30.3,
21,51,20495003,05:41:35.3,
21,51,20500003,05:41:40.3,
21,51,20505004,05:41:45.4,
21,51,20510003,05:41:50.3,
21,51,20515003,05:41:55.3,
